70418252,10676 SW Hartwick Dr,34987,330000.0,2.0,2.0,1526.0,SINGLE_FAMILY,0.0
308927196,12329 SW Sunset Lake Ln,34987,495000.0,2.0,3.0,2036.0,SINGLE_FAMILY,7318.0
68517287,10847 SW Dardanelle Dr,34987,280000.0,2.0,2.0,1680.0,SINGLE_FAMILY,5009.0
308927814,12031 SW Jasper Lake Way,34987,455000.0,2.0,2.0,1599.0,SINGLE_FAMILY,5002.0
337760136,9039 Roccia Way,34987,880000.0,4.0,3.0,3561.0,SINGLE_FAMILY,10454.0
337761499,12222 Nettuno Way,34987,361945.0,2.0,3.0,1504.0,SINGLE_FAMILY,4792.0
81387998,1971 SW Breezeway St,34987,415000.0,2.0,3.0,1820.0,SINGLE_FAMILY,10044.0
103539544,1871 SW Lewis St,34987,495000.0,2.0,4.0,2256.0,SINGLE_FAMILY,10019.0
326171421,10909 SW Robbia Way,34987,368500.0,2.0,3.0,1517.0,SINGLE_FAMILY,5097.0
337760979,12259 Rimini Way,34987,360140.0,2.0,2.0,1614.0,SINGLE_FAMILY,5009.0
,,,,,,,,
103553795,12713 NW Milestone Pl,34987,350000.0,2.0,3.0,1649.0,SINGLE_FAMILY,6534.0
103581091,9668 SW Chestwood Ave,34987,470000.0,2.0,2.0,1596.0,SINGLE_FAMILY,6229.0
103588838,1881 SW Lewis St,34987,465000.0,3.0,4.0,2148.0,SINGLE_FAMILY,10019.0
337760051,13466 SW Gingerline Dr,34987,705000.0,4.0,3.0,2808.0,SINGLE_FAMILY,10284.0
308929440,13364 SW Gingerline Dr,34987,385000.0,2.0,2.0,1579.0,SINGLE_FAMILY,0.0
326171893,11358 SW Hawkins Ter,34987,465950.0,2.0,2.0,1599.0,SINGLE_FAMILY,6621.0
,,,,,,,,
188509818,11067 SW Winding Lakes Cir,34987,390900.0,2.0,2.0,1742.0,SINGLE_FAMILY,5352.0
308928587,12353 SW Arabella Dr,34987,420000.0,2.0,4.0,2034.0,SINGLE_FAMILY,6534.0
81384589,11001 SW Dunhill Ct,34987,405000.0,2.0,3.0,1868.0,SINGLE_FAMILY,6098.0
308928621,10575 SW Jem St,34987,383000.0,2.0,4.0,1916.0,SINGLE_FAMILY,6970.0
337760574,9182 SW Pepoli Way,34987,565000.0,3.0,4.0,2162.0,SINGLE_FAMILY,6752.0
103532328,11381 SW Aspen Ln,34987,482000.0,3.0,3.0,2276.0,SINGLE_FAMILY,7797.0
308927028,12950 SW Lake Fern Cir,34987,360000.0,2.0,2.0,1616.0,SINGLE_FAMILY,4312.44
308928336,10921 SW Pacini Way,34987,469900.0,3.0,4.0,2072.0,SINGLE_FAMILY,5445.0
326172143,11763 SW Moon River Way,34987,690000.0,3.0,3.0,2254.0,SINGLE_FAMILY,6098.0
326172148,12252 SW Sea Springs Rd,34987,582500.0,2.0,3.0,2064.0,SINGLE_FAMILY,6708.0
2058856681,6824 Cloverdale Ave,34987,409640.0,2.0,3.0,1654.0,SINGLE_FAMILY,6534.0
103518921,18202 Bridle Way,34987,300000.0,,,,LOT,5.19
103557381,1741 SW Catalonia St,34987,488800.0,3.0,4.0,2427.0,SINGLE_FAMILY,0.25
251240711,10135 SW Coral Tree Cir,34987,420000.0,2.0,2.0,1992.0,SINGLE_FAMILY,6098.0
326171312,11959 SW Vano Way,34987,1125000.0,3.0,3.0,2714.0,SINGLE_FAMILY,10454.0
337761497,12247 Rimini Way,34987,359945.0,2.0,3.0,1504.0,SINGLE_FAMILY,5009.0
2057831280,13808 SW Gingerline Dr #588,34987,527905.0,3.0,2.0,2080.0,SINGLE_FAMILY,6890.0
81407332,9702 SW Glenbrook Dr,34987,360000.0,2.0,3.0,1761.0,SINGLE_FAMILY,5227.0
188509790,11224 SW Winding Lakes Cir,34987,400000.0,2.0,2.0,1742.0,SINGLE_FAMILY,5581.0
308927530,12163 SW Jasper Lake Way,34987,489000.0,2.0,3.0,1716.0,SINGLE_FAMILY,4878.0
337761168,10162 SW Corvus Ln,34987,420000.0,2.0,2.0,1635.0,SINGLE_FAMILY,6534.0
337760546,12260 Rimini Way,34987,450590.0,3.0,5.0,2447.0,SINGLE_FAMILY,4792.0
337760981,12229 Rimini Way,34987,425000.0,3.0,4.0,2260.0,SINGLE_FAMILY,5009.0
337762188,12232 Forli Way,34987,484018.0,2.0,3.0,1988.0,SINGLE_FAMILY,8886.0
337762327,11583 Viridian Blvd,34987,408125.0,2.0,2.0,1634.0,SINGLE_FAMILY,4792.0
251239900,12965 SW Aureolian Ln,34987,715000.0,2.0,3.0,2170.0,SINGLE_FAMILY,7013.0
308927120,8794 SW Vico Way,34987,475000.0,2.0,2.0,1731.0,SINGLE_FAMILY,7100.0
308927773,11087 SW Carriage Hill Ln,34987,415000.0,2.0,2.0,1508.0,SINGLE_FAMILY,4817.736
337760559,12301 Rimini Way,34987,361140.0,2.0,2.0,1614.0,SINGLE_FAMILY,5009.0
2057960211,10215 Orana Dr,34987,591190.0,3.0,4.0,2750.0,SINGLE_FAMILY,9319.0
70417235,10929 SW Hartwick Dr,34987,135000.0,4.0,4.0,2487.0,SINGLE_FAMILY,8929.0
103538475,10372 SW Indian Lilac Trl,34987,359000.0,2.0,2.0,1748.0,SINGLE_FAMILY,6578.0
337762005,13556 SW Gingerline Dr,34987,552500.0,2.0,2.0,2050.0,SINGLE_FAMILY,8737.0
,,,,,,,,
82618603,10042 SW Chadwick Dr,34987,311000.0,2.0,2.0,1532.0,SINGLE_FAMILY,5662.0
,,,,,,,,
90164908,11968 SW Aventino Dr,34987,949900.0,4.0,6.0,3726.0,SINGLE_FAMILY,0.325
103596758,18003 Bridle Way,34987,965000.0,2.0,4.0,2462.0,SINGLE_FAMILY,5.2399908172635445
308929520,12829 SW Vermillion Cir,34987,383500.0,2.0,2.0,1579.0,SINGLE_FAMILY,4860.0
2059041555,13346 SW Vermillion Cir,34987,471325.0,2.0,2.0,1943.0,SINGLE_FAMILY,0.0
251240328,11928 SW Bristol Bay Dr,34987,666900.0,3.0,2.0,2358.0,SINGLE_FAMILY,7231.0
,,,,,,,,
326172532,13555 SW Green Delta Rd,34987,640000.0,3.0,4.0,2358.0,SINGLE_FAMILY,6839.0
337760214,12240 Nettuno Way,34987,350000.0,2.0,3.0,1504.0,SINGLE_FAMILY,5009.0
2057549105,18003 Bridle Way,34987,965000.0,2.0,4.0,2462.0,SINGLE_FAMILY,5.2399908172635445
2058940612,9387 SW Pinnacle Pl N,34987,698222.0,3.0,2.0,2241.0,SINGLE_FAMILY,0.26000918273645546
117598907,12138 SW Bennington Cir,34987,645000.0,4.0,4.0,2886.0,SINGLE_FAMILY,7992.0
